Jonas Vingegaard,Jumbo-Visma,All Rounder,2662,28
Primož Roglič,Jumbo-Visma,All Rounder,2371,24
Remco Evenepoel,Soudal - Quick Step,All Rounder,2751,22
Juan Ayuso,UAE Team Emirates,All Rounder,1670,18
Geraint Thomas,INEOS Grenadiers,All Rounder,211,16
Enric Mas,Movistar Team,Climber,1369,16
Aleksandr Vlasov,BORA - hansgrohe,Climber,1159,14
João Almeida,UAE Team Emirates,All Rounder,1052,14
Kaden Groves,Alpecin-Deceuninck,Sprinter,1662,12
Bryan Coquard,Cofidis,Sprinter,8,12
Lenny Martinez,Groupama - FDJ,Climber,709,12
Jay Vine,UAE Team Emirates,Climber,84,12
Damiano Caruso,Bahrain - Victorious,Climber,555,10
Mikel Landa,Bahrain - Victorious,Climber,1281,10
Sergio Higuita,BORA - hansgrohe,Climber,64,10
Cian Uijtdebroeks,BORA - hansgrohe,Climber,900,10
Hugh Carthy,EF Education-EasyPost,Climber,286,10
Thymen Arensman,INEOS Grenadiers,All Rounder,60,10
Sepp Kuss,Jumbo-Visma,Climber,2536,10
Romain Bardet,Team dsm - firmenich,Climber,873,10
Eddie Dunbar,Team Jayco AlUla,Climber,0,10
Juan Sebastián Molano,UAE Team Emirates,Sprinter,653,10
Emanuel Buchmann,BORA - hansgrohe,Climber,172,8
Lennard Kämna,BORA - hansgrohe,Climber,705,8
Marijn Van Den Berg,EF Education-EasyPost,Sprinter,706,8
Romain Grégoire,Groupama - FDJ,Unclassed,383,8
Egan Bernal,INEOS Grenadiers,All Rounder,132,8
Filippo Ganna,INEOS Grenadiers,Unclassed,946,8
Wilco Kelderman,Jumbo-Visma,All Rounder,572,8
Attila Valter,Jumbo-Visma,Unclassed,470,8
Bauke Mollema,Lidl - Trek,All Rounder,4,8
Milan Menten,Lotto Dstny,Sprinter,304,8
Iván García Cortina,Movistar Team,Sprinter,539,8
Einer Augusto Rubio,Movistar Team,Climber,523,8
Andrea Bagioli,Soudal - Quick Step,Unclassed,208,8
Hugo Hofstetter,Team Arkéa Samsic,Sprinter,190,8
Kévin Vauquelin,Team Arkéa Samsic,Unclassed,0,8
Alberto Dainese,Team dsm - firmenich,Sprinter,515,8
Max Poole,Team dsm - firmenich,Climber,333,8
Pierre Latour,TotalEnergies,Climber,30,8
Marc Soler,UAE Team Emirates,All Rounder,1342,8
Geoffrey Bouchard,AG2R Citroën Team,Unclassed,2,6
Dorian Godon,AG2R Citroën Team,Unclassed,153,6
Nicolas Prodhomme,AG2R Citroën Team,Unclassed,167,6
Andrea Vendrame,AG2R Citroën Team,Sprinter,436,6
Maurice Ballerstedt,Alpecin-Deceuninck,Sprinter,148,6
Tobias Bayer,Alpecin-Deceuninck,Unclassed,38,6
Samuel Gaze,Alpecin-Deceuninck,Unclassed,32,6
Robbe Ghys,Alpecin-Deceuninck,Sprinter,24,6
Samuele Battistella,Astana Qazaqstan Team,Unclassed,26,6
David De La Cruz,Astana Qazaqstan Team,Unclassed,345,6
Joe Dombrowski,Astana Qazaqstan Team,Unclassed,18,6
Vadim Pronskiy,Astana Qazaqstan Team,Climber,18,6
Luis León Sánchez,Astana Qazaqstan Team,Unclassed,38,6
Santiago Buitrago,Bahrain - Victorious,Climber,829,6
Wout Poels,Bahrain - Victorious,Climber,1067,6
Antonio Tiberi,Bahrain - Victorious,Unclassed,360,6
Nico Denz,BORA - hansgrohe,Unclassed,342,6
Jonas Koch,BORA - hansgrohe,Unclassed,124,6
Ben Zwiehoff,BORA - hansgrohe,Unclassed,94,6
Cyril Barthe,Burgos-BH,Unclassed,34,6
Daniel Navarro,Burgos-BH,Climber,102,6
Orluis Aular,Caja Rural - Seguros RGA,Sprinter,400,6
Abel Balderstone,Caja Rural - Seguros RGA,Unclassed,24,6
Jon Barrenetxea,Caja Rural - Seguros RGA,Unclassed,213,6
David González,Caja Rural - Seguros RGA,Unclassed,300,6
Davide Cimolai,Cofidis,Sprinter,298,6
Rubén Fernández,Cofidis,Unclassed,148,6
Jesús Herrada,Cofidis,Climber,309,6
Rémy Rochas,Cofidis,Unclassed,114,6
Stefan Bissegger,EF Education-EasyPost,Unclassed,118,6
Jonathan Klever Caicedo,EF Education-EasyPost,Climber,351,6
Diego Andrés Camargo,EF Education-EasyPost,Climber,65,6
Andrea Piccolo,EF Education-EasyPost,Unclassed,176,6
Sean Quinn,EF Education-EasyPost,Unclassed,51,6
Lewis Askey,Groupama - FDJ,Unclassed,425,6
Rudy Molard,Groupama - FDJ,Unclassed,185,6
Michael Storer,Groupama - FDJ,Climber,563,6
Samuel Watson,Groupama - FDJ,Unclassed,109,6
Jonathan Castroviejo,INEOS Grenadiers,Unclassed,257,6
Laurens De Plus,INEOS Grenadiers,Unclassed,0,6
Omar Fraile,INEOS Grenadiers,Unclassed,17,6
Kim Heiduk,INEOS Grenadiers,Unclassed,33,6
Rui Costa,Intermarché - Circus - Wanty,Unclassed,520,6
Kobe Goossens,Intermarché - Circus - Wanty,Unclassed,60,6
Rune Herregodts,Intermarché - Circus - Wanty,Unclassed,46,6
Hugo Page,Intermarché - Circus - Wanty,Unclassed,430,6
Simone Petilli,Intermarché - Circus - Wanty,Unclassed,10,6
Rein Taaramäe,Intermarché - Circus - Wanty,Climber,2,6
Robert Gesink,Jumbo-Visma,Unclassed,438,6
Jan Tratnik,Jumbo-Visma,Unclassed,408,6
Dylan Van Baarle,Jumbo-Visma,Unclassed,414,6
Kenny Elissonde,Lidl - Trek,Climber,24,6
Amanuel Ghebreigzabhier,Lidl - Trek,Unclassed,222,6
Edward Theuns,Lidl - Trek,Sprinter,590,6
Thomas De Gendt,Lotto Dstny,Unclassed,34,6
Andreas Kron,Lotto Dstny,Unclassed,1007,6
Sylvain Moniquet,Lotto Dstny,Unclassed,30,6
Eduardo Sepúlveda,Lotto Dstny,Unclassed,201,6
Lennert Van Eetvelt,Lotto Dstny,Unclassed,485,6
Ruben Guerreiro,Movistar Team,Climber,50,6
Oier Lazkano,Movistar Team,Unclassed,88,6
Mattia Cattaneo,Soudal - Quick Step,Unclassed,321,6
Jan Hirt,Soudal - Quick Step,Climber,105,6
James Knox,Soudal - Quick Step,Unclassed,85,6
Casper Pedersen,Soudal - Quick Step,Unclassed,109,6
Cristián Rodríguez,Team Arkéa Samsic,Unclassed,513,6
Chris Hamilton,Team dsm - firmenich,Unclassed,348,6
Oscar Onley,Team dsm - firmenich,Unclassed,52,6
Welay Berhe,Team Jayco AlUla,Unclassed,4,6
Felix Engelhardt,Team Jayco AlUla,Sprinter,54,6
Michael Hepburn,Team Jayco AlUla,Unclassed,0,6
Matteo Sobrero,Team Jayco AlUla,Unclassed,367,6
Filippo Zana,Team Jayco AlUla,Unclassed,0,6
Steff Cras,TotalEnergies,Climber,559,6
Dries Van Gestel,TotalEnergies,Sprinter,448,6
Finn Fisher-Black,UAE Team Emirates,Unclassed,320,6
Domen Novak,UAE Team Emirates,Unclassed,116,6
Mikaël Cherel,AG2R Citroën Team,Unclassed,2,4
Paul Lapeira,AG2R Citroën Team,Unclassed,22,4
Damien Touzé,AG2R Citroën Team,Unclassed,22,4
Larry Warbasse,AG2R Citroën Team,Unclassed,2,4
Jimmy Janssens,Alpecin-Deceuninck,Unclassed,112,4
Jason Osborne,Alpecin-Deceuninck,Unclassed,32,4
Edward Planckaert,Alpecin-Deceuninck,Unclassed,66,4
Fabio Felline,Astana Qazaqstan Team,Unclassed,18,4
Javier Romo,Astana Qazaqstan Team,Unclassed,101,4
Andrey Zeits,Astana Qazaqstan Team,Unclassed,18,4
Matevž Govekar,Bahrain - Victorious,Unclassed,246,4
Kamil Gradek,Bahrain - Victorious,Unclassed,123,4
Jasha Sütterlin,Bahrain - Victorious,Unclassed,131,4
Jetse Bol,Burgos-BH,Unclassed,42,4
José Manuel Díaz,Burgos-BH,Unclassed,82,4
Jesús Ezquerra,Burgos-BH,Unclassed,120,4
Eric Antonio Fagundez,Burgos-BH,Unclassed,50,4
Ander Okamika,Burgos-BH,Unclassed,62,4
Pelayo Sánchez,Burgos-BH,Unclassed,324,4
Fernando Barceló,Caja Rural - Seguros RGA,Unclassed,237,4
Jefferson Alveiro Cepeda,Caja Rural - Seguros RGA,Unclassed,121,4
Joel Nicolau,Caja Rural - Seguros RGA,Unclassed,146,4
Michal Schlegel,Caja Rural - Seguros RGA,Unclassed,24,4
François Bidard,Cofidis,Unclassed,8,4
Andre Carvalho,Cofidis,Unclassed,48,4
José Herrada,Cofidis,Unclassed,28,4
Julius Van Den Berg,EF Education-EasyPost,Unclassed,88,4
Clément Davy,Groupama - FDJ,Unclassed,94,4
Lorenzo Germani,Groupama - FDJ,Unclassed,102,4
Julius Johansen,Intermarché - Circus - Wanty,Unclassed,38,4
Boy Van Poppel,Intermarché - Circus - Wanty,Unclassed,168,4
Julien Bernard,Lidl - Trek,Unclassed,136,4
Juan Pedro López,Lidl - Trek,Unclassed,234,4
Jacopo Mosca,Lidl - Trek,Unclassed,110,4
Otto Vergaerde,Lidl - Trek,Unclassed,44,4
Jarrad Drizners,Lotto Dstny,Unclassed,94,4
Sébastien Grignard,Lotto Dstny,Unclassed,14,4
Jorge Arcas,Movistar Team,Unclassed,96,4
Imanol Erviti,Movistar Team,Unclassed,98,4
Nelson Oliveira,Movistar Team,Unclassed,174,4
Pieter Serry,Soudal - Quick Step,Unclassed,85,4
Louis Vervaeke,Soudal - Quick Step,Unclassed,136,4
Élie Gesbert,Team Arkéa Samsic,Unclassed,0,4
Mathis Le Berre,Team Arkéa Samsic,Unclassed,52,4
Kévin Ledanois,Team Arkéa Samsic,Unclassed,0,4
Łukasz Owsian,Team Arkéa Samsic,Unclassed,28,4
Michel Ries,Team Arkéa Samsic,Unclassed,0,4
Romain Combaud,Team dsm - firmenich,Unclassed,68,4
Sean Flynn,Team dsm - firmenich,Unclassed,209,4
Lorenzo Milesi,Team dsm - firmenich,Unclassed,84,4
Jan Maas,Team Jayco AlUla,Unclassed,60,4
Callum Scotson,Team Jayco AlUla,Unclassed,4,4
Thomas Bonnet,TotalEnergies,Unclassed,10,4
Fabien Doubey,TotalEnergies,Unclassed,10,4
Alan Jousseaume,TotalEnergies,Unclassed,65,4
Paul Ourselin,TotalEnergies,Unclassed,240,4
Geoffrey Soupe,TotalEnergies,Unclassed,349,4
Rui Oliveira,UAE Team Emirates,Unclassed,306,4